GlobSig	Background	CER5	CER6_a	CER6_d	CER6_p	CER7ab	CER7b_l	CER7b_m	CER9_d	CER9_m	CER9_v	CERCR1	L_CERCR2_a	L_CERCR2_p	N	R_CERCR2_a	R_CERCR2_p	DMPFC_ar	DMPFcor_ac	L_ANGgyr	L_IPlob	L_IPlob	L_MTgyr_a	L_MTgyr_p	L_SFsul_a	L_VLPFcor	PCcor	PGACcor	POsul	POsul_v	PRC_d	PRC_v	R_ANGgyr	R_MTgyr_a	R_MTgyr_p	R_VLPFcor	SFgyr_ad	VMPFcor_a	VMPFcor_p	COLsul	DMPFcor_p	DVIS_s	DVIS_vl	FP	FUSgyr_dl	FUSgyr_vl	L_DVIS_v	L_FP_l	L_IFsul	L_IPsul	L_MFgyr_a	L_MFgyr_pr	OCCTgyr_l	PRC_d	R_DVIS_v	R_FP_l	R_IFsul	R_IPlob	R_IPsul	R_MFgyr_a	R_MFgyr_p	R_PORB	R_SFsul	AMY	CAUDNH_NACC	CERVM	HIPP	ITgyr	LORBgyr	MORBgyr	PIsul	STgyr_a	TP	L_MOTnet_dl	MOTnet_am	MOTnet_l	MOTnet_m	MOTnet_ml	MOTnet_vl	PCsul_d	R_MOTnet_dl	SPlob	ACcor_d	AINS_ad	AINS_pd	AINS_v	CAUDN	CAUDN_d	CAUDN_v	CNGsul_p	FEF	HSgyr	IMsul	L_MFgyr_pc	PCcor	PINS_d	PINS_v	PSMcor_a	PSMcor_p	PUT_a	PUT_p	R_PCsul	SMgyr	SPlob	STgyr_m	STgyr_p	THAL_d	THAL_v	l_PCsul	LVISnet_DP	LVISnet_p	LVISnet_vp	MDVISnet_a	MDVISnet_p	MVISnet_ad	MVISnet_av	MVISnet_p	POsul_d	PVISnet_dm	PVISnet_l	PVISnet_vm	VVISnet_l	VVISnet_m
0.703445746419495	3.078802431167939	0.23121624835242796	2.534851457048079	8.257131774931453	3.593867684714496	30.38027736544609	12.676052955063907	4.925893518396399	7.205743303424434	2.0742334524790444	2.833108820418179	2.5263508317903396	7.297425076197412	2.6270933976396917	3.050455199839661	5.757857525006845	2.6929500469172227	0.32697939005594295	0.09435784998230445	7.513562447714563	2.4915633090862115	-0.5043848935626821	-1.3441438787524098	0.6293717139867602	-2.361675926755677	3.6241555518790145	-0.04626180712515727	-2.8089118507588924	10.000133490103941	-8.939815564413328	2.3971520245540887	-2.895332549649634	0.4094819678607101	-1.4899555018111583	-3.5239221887057455	2.2482714145182823	2.8952531557007615	4.0531832272650075	2.502580609682121	-0.8356940777985011	1.3935234713439757	0.3867518781312828	-1.7456458779145974	3.0674876074780735	4.523935945950589	4.772953606247902	-0.46124494994047344	2.24209405807934	0.2449140716344118	-3.6206329801881854	1.5426413018228204	1.3661992406892078	-5.68492145360082	0.6397556478111074	-1.006232553215973	1.3701673686662887	-2.3905334266040614	-0.6263881343173551	-2.9328263964770094	-2.254355574801172	0.43267591015685125	-1.0036286481722134	4.259609118392125	-0.16340231230821123	7.522579090237618	3.651472214450486	1.2177532606586994	0.7846283591352403	2.6112103349529208	5.078098112690276	2.4289460770274687	-1.5395826107445258	-4.219513787912286	-1.5039603129882986	0.19905376531092858	-3.603088641512221	-2.1685763948135874	1.4731329497508323	0.44362671173239243	0.3058024251980609	1.4631248632555498	-1.9746734590772639	-3.7198464646705505	-4.884656424631212	-0.9432757518429687	-3.5564912827200974	2.163414951575839	-2.422839137338675	-2.259034123161151	-1.9241795077841117	-3.746965493887165	-4.288078378295593	-0.48495579730578753	0.23979100276057314	-3.622105994017412	-0.21561590956133816	1.1085995974303302	-1.6081803624845104	2.5550300837515696	1.7240145982200215	2.5646040123637492	-1.1177382531550584	-2.058738355810862	-2.842435612902045	-2.6021431614162562	-8.370541784801144	-0.01843667743396174	0.5002320805277962	3.902947381938376	5.403218047919421	0.9948130588118846	2.3276516441582586	1.919854198773511	10.9220600717875	4.0332576642200975	10.051651300573573	-7.2125722793931555	-1.6307678091443247	1.8092421996043928	3.380705333720599	-0.911840326747847	4.979090257635656	0.0
-0.07952968596885877	4.713050165326608	0.8648026865874072	-0.3819592593407089	8.118727462772323	2.497053857809704	23.151037089526653	5.498727644031698	3.7055700769027076	1.4209464880806661	4.7137759526570635	-0.06351631737045961	0.5320282885361285	7.341115632031421	-1.4452661711070687	1.4423048098961233	4.684018114167783	-0.3117570466098563	1.7047912356461965	-1.4595668331827396	1.6237432335180289	-0.3585712103652552	-2.2319027570677443	-3.1822104970372824	-2.553297738815929	-3.427686756519231	0.5021346363324474	1.5703395545960237	-9.220537574547022	2.6345675156953243	-4.162242196460028	0.06027712936823567	-0.8154729793926603	1.9190031113604942	-2.2051680362032307	-2.996063778414525	-0.7210778212782157	3.9660435679676307	-0.41837667017465546	3.7012118234371307	-3.023837206720495	4.479157206631051	-5.598608391176238	-3.8822518822545757	3.4013227836534865	3.1590616315040947	2.314205401837826	-4.958959975772223	-0.1454318713484002	-2.9120787225271525	-5.030974557877264	-2.5955560476039397	-0.2305648031871061	-3.9826594115812566	-2.378617295457257	-3.4958687897671363	0.8299712654044653	-4.86129470168107	-3.524923857569963	-5.772831437288827	-5.537100461439082	-5.4992615312956215	-3.5426328891492265	1.260372733501769	-0.7485218986191533	8.709060677796602	3.2605080881036854	0.6246277004024755	-0.20582914476424619	2.465140640745206	8.13839065089174	2.3617407135409856	-1.0219632186484096	0.07533481425565222	-0.1493873325486978	2.2148644721635233	-0.8270306133705637	-0.3698065837899458	0.667737409099554	0.5832616505145595	0.2657321802291431	1.5435649142691903	0.8688180184659154	-4.143485458176813	-5.325804569298708	-4.216234315240729	-3.322114484556924	1.0920344565225684	-6.9847026123450355	0.13518480731428956	-2.956148550020304	-2.8504056157592137	0.4002013374119997	1.0900307912730947	2.2749247509774153	-5.869148954062174	-0.5875181733214632	-0.7517222772914085	0.5587598466752282	1.5869826486665908	0.5156866112511939	5.773736079030375	1.2396315509231766	-0.14813487759132063	-3.5010781021264847	-1.9087293169481747	-9.298593805880467	2.3035846861319307	3.4053077668524705	1.8933688030328328	5.456733161059109	1.684977038238102	1.3595790085301065	0.25323445774996894	7.925465844182686	4.036150877829641	7.501226826964374	-9.018145728015131	-1.7079848059901486	3.4261288187922316	1.7782228475086839	0.5021226469608905	2.955199200917715	0.0
-0.12283360592222878	5.256710332278614	0.9099234070545033	-2.726738970206639	4.072616114952536	0.8227089751203349	10.768387418240309	-1.7302667173472317	0.7573140436839877	-1.8747543535734479	1.4781903823216755	-2.028662004713191	-1.6291674791820465	4.528104727653632	-2.65163309511554	-0.39694060004620374	0.11569732022521798	-1.7432663806716833	1.9513833754648995	-3.9293281788436265	-1.97868738946866	-1.4724604634230147	-1.512540656032919	-2.8239491673724912	-2.7009827342935258	-1.5090259390182381	-3.8532428219554506	2.698324635078032	-10.42391778730791	-1.4404896559623572	-0.7000393415625031	-0.6465445900927685	2.3408353720840656	2.99938685692356	-1.0429450205650754	-0.4886442400637723	-0.630928314898325	5.413316015626106	-1.843441059684785	4.327292577938197	-2.555528554241775	4.36962340567261	-9.072619446191958	-4.025877831033384	1.4737400813906585	2.0778134159814075	-1.7645994555950164	-6.478119511797929	-0.3829645869574419	-4.5928808287570355	-4.114302272733767	-4.094486650305264	-0.7241162182679316	-1.9495128944598705	-7.660038178430663	-4.21610402659985	0.7732008193607783	-4.838256347418567	-4.621492560382362	-5.798930014727548	-4.597229627766156	-8.189113271817098	-2.5739645536871643	-0.6908519087045438	1.3415499778295106	6.875848534584045	2.514718808410292	-0.08736996820683338	0.10679339576998483	1.2826210629127066	7.94584820781281	3.1526929708812044	0.7325265905505584	5.462079225804494	3.7902649315694967	4.045603810396137	5.14135288565919	2.5721177974110017	1.4497197029588158	2.07803649533594	0.7746673199299134	2.0513617247343063	0.66796992057785	-2.737903465666337	-2.607282894227324	-5.143401186491457	-2.2654975681980223	-0.6445640649079628	-7.502522219946751	1.991493450008708	-1.1383441075070997	0.29703169434803006	4.210390824330401	1.7224161038702388	1.520579203539263	-2.276055867568233	0.46256534527736926	-0.03502787622270611	4.263144921042667	2.5617500261901176	-0.9293326851798267	5.265850225713376	2.7039080155558404	1.9127375987124688	-0.15359783206367866	0.5083486339415729	-4.586154079148129	3.4189135040059413	4.056331778991108	-0.6196058141930801	3.423384187467288	2.2941998260943457	0.0676878356587207	-1.1016191725786297	1.8835748768114782	3.006942896220911	2.5517054429267816	-10.58263772286974	-1.5145229258195119	4.210095243033101	1.4361247040671432	2.1050419862842733	1.189882997165686	0.0
0.453127862995594	4.028087496441209	-0.16665338284045553	-3.3566337586199113	-2.2883219673883084	-0.43011631802388817	3.5228888876736164	-1.8254507962952962	-0.8737642409449274	0.14606698903075435	-0.5071274141470591	-1.9769768726224262	-2.6854693206426288	0.30715390545477095	-1.5051021372526885	-1.5770390231390388	-5.052735155147891	-1.8332551081309165	0.16421088653535737	-4.111578702592315	-1.9809699592997834	-0.7730943949476576	0.21994025457064842	-0.4314774999050732	-0.47395221389936387	2.2283091963896777	-7.833848176659018	1.7278089496474236	-4.704486970582351	0.7016792149497912	0.7895776422039883	-1.7372457589760113	4.393180109364422	2.9235436967825015	0.845199820228375	1.8265027200588535	1.090480024912867	5.234761412124828	-0.90564598617139	2.962885017792686	-1.0581959884892516	2.08968510558972	-5.920139698749357	-1.7359022242064126	-0.40115291448410884	1.7457783631892558	-3.4835519862174986	-4.1247744529869905	1.3240968015894656	-2.222983878056862	-2.070425964129919	-2.157667459524942	-0.28906728599965414	-1.053425183873388	-10.020177334952686	-2.410167530446309	1.4257869412577613	-3.3062988645454614	-2.398291563598422	-3.784855732250781	-0.8264736944362276	-5.797397896118177	0.907715257931882	-1.4117657524380494	3.7819192690605465	3.6609325667619705	1.4131728018064635	-0.49943691691934045	1.3794364282221068	0.08142803761487206	4.211209419682838	2.6274638330480355	2.274974861136563	7.6068062414293705	7.606519912845559	4.031025604422136	8.87747154360556	4.293065573531881	2.9227612309054583	3.599495016644115	1.3470147834306485	1.4544307399614185	-2.624345896516573	-0.26569543262644685	2.2072651420684557	-3.289472020312172	-1.577816925465124	-2.97679540514946	-3.3419000092607276	1.5744518989281688	2.255893988120887	3.354830029341548	4.625163255420951	1.8103357620256126	-4.85140646267228	4.970807101920987	3.0060740057305386	2.0533800682652803	6.507807019814257	4.073312136578505	-0.925317220642234	2.9617166611502266	2.105900586816037	2.3378764111339376	3.9393966376577736	3.6248689172046293	1.4775398160094646	3.4657614503992846	2.6028634356066154	-0.26846329032829624	1.137993214199844	2.0464115413144612	1.111485336694801	0.033960454494286425	-0.5552130204799411	2.5128996718170433	-0.8174525969935691	-9.98809705773558	-0.4061909179444666	3.6234274907937563	2.054622374274053	2.495579759247386	0.7408286599243212	0.0
0.804537903000077	0.7806303396600115	-1.8307237542830288	-2.276640855054093	-6.860715812115475	-0.6527645793168029	4.630802497267723	4.66378425468098	-0.48786470641128044	4.034173839665645	5.040781339009603	-0.5295851134659212	-2.5555293806015498	-2.667020149704041	-1.0605066737532616	-2.1154193644392856	-6.935930095799935	-2.1249835744456718	-1.8200288650524967	-1.3324703683551304	-0.940430356170602	0.22320894237591998	0.9765993583586104	2.328393915871167	0.9717718493696805	4.639375476439632	-9.238894453227232	-0.74001792430018	3.194440070826274	5.211015331859772	1.770941290339908	-4.360703992385727	3.5362534867599607	1.9179871696672084	1.3521516778269336	2.1509772302168937	1.2527120978557977	2.0225335892239307	-0.9710192615018477	0.1586483538739587	-0.8447943437768488	0.34791023284196854	0.9808438830077648	1.565947141153393	-0.030331127009344445	1.5974317335014074	-1.4349970228224993	0.01185142460047819	1.9053129863280516	2.4054410882490247	-0.9058980427005074	-0.0157621240977085	-0.07454664524107635	-2.255985672385255	-6.404268677632014	0.23428839834348503	1.8500454559565542	-1.8894115581959026	1.4709955271299895	-1.7964027489624208	1.6739800266725453	-0.4703965395526156	2.8290092272493315	-1.3649486459673315	3.252072202926766	1.0354899879097939	0.6688689846563113	-0.46115857305629604	2.739461836172268	-0.1075850295717828	-0.09708247571319774	-0.13165638237366253	2.261984276082481	5.171583119358705	7.2629150761498344	1.5314142431246072	6.434622579834599	3.194758037792392	2.491070600123254	3.470444895499605	0.8510814338897992	-1.0320464694032483	-5.023300586955592	1.624800378019795	5.525492316182656	-0.40989078009042185	-1.7904129217814848	-3.816069363251976	1.648903532096973	-0.8694580932744116	3.9734249344642554	4.078600522735848	1.9043124827594324	1.3840192703284182	-13.484352996678856	9.165654129962972	5.481731051424511	2.4122918711627945	4.397142510096364	3.3364234935135055	0.6914088606965655	1.4853060627583323	0.31215074769997025	0.7408413951763053	4.6878463352099065	5.52983234873032	3.851129393426896	3.7997041539363337	1.0522674422997695	2.6873705416100053	0.017265752174900572	0.25208298597707707	4.28234861595066	3.720770908324108	3.635003882583108	3.625380806004008	0.07969804877106519	-6.597887734449081	1.8025249203046163	2.130607349854227	2.0738274640716705	1.4787616676479471	0.893383273515124	0.0
0.24849410536740463	-3.3881255343676897	-2.728505178998521	-0.7338697450211296	-7.367166748227075	-0.39481991265491123	7.66287100315094	9.510967946865343	-0.6076718217157053	3.6404871587690555	14.462997913360596	0.427775769238941	-2.3490491831852567	-3.2111099365734517	-3.428367953673005	-2.7108452292064165	-4.917949257944325	-3.1287331228570756	-1.6001555392941256	2.1658337488770485	-1.2287693163570093	0.3549890398727691	0.30439567540065204	3.560796026211073	-0.335333216034838	3.4034181334054043	-7.0356075083004574	-2.5983557414550047	6.99684848455403	5.724749344128829	3.236809746800242	-6.560454192338511	0.15261870740275635	0.6796789719182217	-0.5578282397360571	0.3970086192558884	-1.313395540189484	-3.035686556772409	-3.5060512190339743	-1.8962048596297716	-2.1973690439243705	0.8812659431392184	5.200491321339308	3.603047140494541	2.7033635919059655	1.3550980830705672	2.087778019607067	2.9532489317564212	-0.5716974398862558	5.150921144179608	-1.4614892185834998	-1.1673984282939327	-0.7281946026199908	-4.669414812203827	1.0744048329194387	1.2756319359412642	1.2034380519143404	-1.436612733191362	3.7335237188784927	-1.195565017760687	0.4338948356502346	3.6847824023151006	0.7001195224955326	-0.8661889997799752	-1.0127497924999758	-0.35439722979068755	0.6232766615694733	-0.15429128749634732	3.4436913414898775	0.5831344941747375	-1.9536634977043108	-3.55429468141736	0.778780955989828	0.6313431239160506	1.6469560652143425	-2.4035678834586247	-0.5408988449540313	-0.23993008695000295	-1.4799319893787224	1.3819928157102803	-1.2616453376647674	-4.281169159191788	-3.5143043902468554	1.324994795392325	4.02467931350811	0.7159333887739457	-2.616680647058122	-1.3489935733377934	2.662391122717124	-3.2144205088345266	2.177273340562664	2.1206155785486334	-1.2897776664823901	-0.2889909120100849	-17.692129617360063	5.660992232418837	5.522971613553496	-0.8313053283777277	-1.8193722017516463	-0.5700862254675256	2.137612938436712	1.6568485862779907	-0.6201162929286974	-1.2745640695109015	1.083967750798911	4.863010388734183	1.8023649415890894	4.424168109436708	1.3607750053804082	4.960274670909091	0.22959786561290615	-2.46707396581769	6.468442481337932	7.313323088945487	9.916367292076677	5.95206380627739	3.73781908538571	-1.9558822558615032	4.025862191120783	0.8386344403451216	0.7256986348893633	0.1616490077402187	0.578945500483303	0.0
-0.9861601870002709	-6.472841830830017	-2.086735817199495	-0.41609616941990113	-5.852560595371003	-0.9209447536516674	5.086249798536301	6.213636753233996	-3.5895596313657183	-3.2284638382363737	16.83693481485049	-0.627400575564697	-2.985289590470197	-2.7787453265076407	-7.4756984324287625	-3.7411764873077673	-2.1896297792773893	-3.534520717286138	0.739960479855287	4.212024604949431	-2.2169685001884187	0.16390227586156708	-0.6989142749221827	2.819913852492003	-2.8049669611091548	-0.41700021972339785	-2.8070119628727723	-2.627160378755667	4.870463214362198	0.34686749153412305	4.27795891197952	-5.510590815586814	-3.1651288680487166	-0.46464094740455736	-3.4725045168899187	-1.7264255901660632	-4.252776717038258	-6.768208190212995	-6.178129375217453	-1.6895562744385204	-3.1806219673721867	3.057699052187113	3.719796216960162	3.2257834884403933	5.774069619469264	1.321735102437296	3.7343222381174566	3.569949203947927	-4.099061238053053	4.184994522815472	-2.6934388271448286	-4.742979379709471	-1.722427234338672	-5.762532457190601	7.026593806399032	0.29950229507858445	-0.02819318159859865	-1.7129358970617623	2.9178692410523825	-1.563972509233281	-2.7756681463632145	4.298481478472876	-3.5161958888583764	-0.35894343536861695	-6.1336231155702	-1.43827288377285	0.34119892494655896	0.04603612340478735	3.1615478634105427	0.8206525105769591	-1.3157699326782122	-5.206203528446462	-0.7866249753817904	-2.742924447422442	-5.582404204913312	-5.453820949138665	-6.427577922741572	-3.9890287552499077	-7.2935276700449565	-1.1883432580617026	-3.9043909083169543	-6.084068766703792	0.07732463271586215	-1.08735436996744	-1.553182596270042	-1.069641417135363	-3.0455070311968035	2.886105734045091	-0.9622627001542311	-3.4561971585742004	-1.6473616878033945	-1.0130671668596622	-2.4269374991405983	-3.2366368427591503	-14.23726676228812	-3.0990149170847228	2.129657018112512	-5.92322516053031	-8.463614863670426	-5.044507471019546	1.7747638327319448	2.5551757484947037	0.33452402523646835	-1.5323231834708975	-3.968255450716242	2.0313007392824103	-0.8745901005259201	3.7521577082528657	3.6086100238160443	4.169270550477796	1.1464001526875258	-4.11916357683193	5.045943174151736	7.620156500963136	10.732019302261236	7.671091016304369	5.871505547792994	1.555166546893179	4.619358522582937	0.5622439367419227	-0.9793182393725328	-0.41781140970140157	-0.2195872775976013	0.0
-1.9197673363794336	-7.124449717026515	-0.624928832245793	-2.0475116285628507	-5.590966396250351	-2.6719709971717966	-2.597150295972824	-2.134047990834171	-8.042019419597857	-12.129087224036281	5.879727045694987	-3.12896270161313	-3.816056507033488	-3.204686749229362	-9.671108181253075	-4.3854910783365435	-1.538700811324581	-1.9673152381103518	2.430002112203755	4.9908352714891615	-1.8435422772047472	1.1309705119352111	-1.022122402407578	1.6239336996705611	-3.132680756126617	-3.0147892922794	0.23771138454153054	-1.7659840443864083	0.0013516985694406486	-6.467448107325113	3.4910468140969404	-1.735594349913299	-3.8436397962321185	-1.5661579168842223	-4.499740921762041	-1.9909309896605987	-4.272366560239723	-6.923730835251139	-5.797021200338369	-0.12533832989112223	-2.1625175872424833	4.901922198442312	-0.5132885278187326	1.427912741648629	6.740736023721282	1.484477004704048	2.443508959710598	3.0797933370325787	-4.601008505551113	1.9428049446782096	-2.634184333098925	-5.741595100950111	-2.0455350199227667	-3.403656890881071	7.778939701736801	-0.4126082646071644	-0.43738286818397487	-2.024152113435169	0.7468305928884326	-1.449361750035591	-3.957717908134586	2.4606221039866	-5.711218431694653	-0.709770937280431	-8.184630584225737	-3.401299905061722	-1.4329021207776398	-0.06923995495265858	1.9724947203801053	-0.4768186614315103	-0.6042680283468487	-4.277668501464232	-1.11966207759502	-3.916839278586533	-8.822111619843376	-5.371018356520955	-7.148499138977217	-6.029822854976197	-10.656569677399322	-2.3383558695272044	-4.901875951513648	-5.063527966831245	1.1712661683957843	-3.5301233954304747	-6.3072911836678465	-4.012286856554557	-1.988288878877728	4.5031405609586965	-4.932072395028976	-1.6032855345619668	-4.299324097720384	-3.533870912398808	-1.3125277426169843	-5.371333289540039	-6.2732930935737565	-9.72536398671858	-3.025770574749223	-8.66778685738685	-11.37351467712036	-6.226332912706349	0.11763265229216437	3.3467544755279426	2.009591664211428	0.6304460560365786	-6.483690463408129	-1.0257599504873258	-0.6215634770385587	0.9899721516787641	5.999056536976535	1.303855025295804	2.0709281417640666	-2.989786494594927	0.6765369685987631	3.8908915062888694	3.5749158973774904	6.573159247345757	3.5519971111042294	2.9147359115757956	3.030814879801538	1.0657416962826929	-1.5711434001868196	-0.4476088753998925	-0.8161945693991469	0.0
-1.7503665957774608	-5.6938143600772495	0.24282118414567597	-4.523244556862038	-6.061035834079565	-4.377985879778862	-8.585120528936386	-6.327763388102705	-9.699405941872321	-16.105459706193347	-12.536823749542236	-4.476730449057592	-3.0478199724226243	-3.750695343528475	-7.16534743770957	-3.0388539080859673	-1.5749885931504242	0.8928961777304769	1.0242561193271762	5.8231940521643715	0.13428227299330187	3.699890486476059	-0.8295502720531512	2.0461282387587696	-0.38110299953350424	-1.4453201046886972	0.2850384536932632	-1.8299329192688067	-3.984805238746137	-9.213601461683329	1.0848672419585086	0.4206399268005043	-1.7720852269251879	-2.4153276831357777	-2.045913504246342	0.4818120340628879	-1.0178881884633524	-4.358806350196783	-2.318774619982356	0.42821099643671945	0.007726256114741166	5.112343919406143	-2.71078262567683	0.23369197276819134	4.712120248162816	1.1019059421378188	0.09999477051198483	3.0237095219314476	-0.43556989592665113	2.158196647014273	-0.12468427563594146	-0.6060464294366257	-1.2851930473947915	1.919579818184617	4.470765364646084	1.623005299022914	0.6660817642398971	-1.837005444631314	0.07480989114658253	-0.08290719298557156	-1.3775467965751886	0.9969727791479377	-4.395688780884105	-2.318142930817538	-5.773425522768362	-6.14217325168848	-4.3145495625610035	-0.30001585354121	0.2892598485632334	-2.7317460590895886	-1.5127384813883733	-2.0887657440166754	-0.13565808205579286	-3.8810580344303793	-5.538555339309904	-1.5991691316864112	-3.724626392342042	-5.463217681400406	-8.355612302369206	-1.5243030965203366	-2.960079721694714	-1.793377251309507	-1.982230916977885	-3.7798812172812535	-5.7988834798548226	-5.107659433846888	0.6503390322703158	0.740257623726907	-4.764920275027936	0.42962996656302926	-4.066957792158796	-4.66921563297127	0.10719663569019461	-3.692740486196752	0.6745823054778867	-9.031513933449032	-6.78527354552105	-6.461614406786039	-9.235349122262159	-3.0167854000478305	-0.8100889212373634	4.182559114199404	2.313291902348617	3.612181802032592	-4.893135305773467	-2.3913488541247485	1.7856630205468678	-2.380696031167829	6.55702415355123	-0.8384197354384857	2.5074499983892062	0.4871363060660342	-3.585695758723376	-1.4025996289505527	-6.547583352242198	1.7022908936050953	-2.288638529691467	3.08305075539105	0.4680862799010895	1.2646565686462197	-1.1103367019305586	-0.8969421549179063	-1.1223571771175935	0.0
-0.6269701917388928	-3.612994854544312	0.031418242374992064	-5.608598301090397	-3.0369570431147896	-4.208676761597585	-9.718689208850265	-2.287223978476091	-6.12598685570287	-12.234873826893276	-25.679091771443684	-2.527999938733859	0.0834178604067318	-1.74157225485555	-0.5516638938337565	0.911286051663076	1.4748789410717704	2.548764906486947	-2.788041702406455	6.506404924224346	1.6376081098545798	6.3803262648483114	-0.8766459305350198	4.5199351479868755	2.577021128471973	3.4181976994250807	-1.3053453793222813	-3.2226297627465845	-6.700862058985089	-7.573026938736438	-1.188323950535945	-2.486003004053297	0.6536519228309197	-2.471084136895077	2.2834616486637396	4.2198375468544755	2.1800853162733973	-2.097390622111265	1.0007888818228687	-1.2220623421462926	0.8710373916796276	3.891101002635864	-1.6594884028363097	0.5699617482395686	0.935263419826431	-0.3710744593925071	-0.790176562666893	3.327433664150014	5.595200012210619	5.420207545004393	4.0513307953032465	7.990984571860419	0.047393319952964516	6.940306991586296	1.2308544901344511	6.052489268906715	2.313002768547294	-0.9699454820760882	1.6671210658979845	1.7192636661541958	2.405143438279629	1.4392826419140472	-2.28111226063251	-4.011537508205485	-1.0132605800172314	-8.10854905513674	-6.023359131650619	-0.284330753981829	-1.293185301894403	-4.07915676269525	-3.063038235557252	-0.35070059950755894	1.1596854693539143	-3.313481373153627	1.3221857590807808	3.884347993998629	-0.4761694847889569	-2.7377770367955554	-1.4858879550174644	0.03863717561614686	0.8631809656581793	1.7593635344037823	-5.976550223156411	-1.6227739587322705	-0.6126156564141754	-2.9875890373967695	3.6523165531844075	-5.9314174596220255	-0.7237577928946568	0.7725428647274594	-2.021087612385157	-4.5368057667770945	-0.030810038264536738	2.3915852366085604	4.4806802177998595	-2.589680411053676	-7.156422411860979	-1.0504361116616738	-4.188820507605591	1.639395033455875	-0.006532131570585698	5.164265921112241	0.5811530575622845	4.874588586892305	-0.9291414923034609	-1.6197417501821887	2.5941123516757543	-4.284969119915019	4.7846371796841805	-0.8924118337834753	2.1795243621595857	3.7358611987955452	-5.5633788409463145	-4.887142544874969	-12.678953187806266	-5.38512385621046	-8.106154684395714	3.399464543182033	-1.2858236433938146	0.3386412182994557	-1.2922817369289232	-2.0488936257975627	-1.850218817685385	0.0
