GlobSig	Background	Visual_IC67	Attentional_IC34	Attentional_IC71	Default-Mode_IC25	Default-Mode_IC53	Frontal_IC20	Attentional_IC52	Attentional_IC60	Attentional_IC72	Default-Mode_IC50	Default-Mode_IC68	Frontal_IC47	Frontal_IC49	Visual_IC39	Attentional_IC55	Frontal_IC42	Sensorimotor_IC23	Sensorimotor_IC24	Sensorimotor_IC29	Sensorimotor_IC7	Auditory_IC17	Basal Ganglia_IC21	Sensorimotor_IC38	Sensorimotor_IC56	Visual_IC46	Visual_IC48	Visual_IC59	Visual_IC64
-0.701875580469286	0.15328959498198375	-0.5378709837453204	-0.1463115861133258	0.170401851895167	-2.887637068938061	-2.0716623448272142	-0.5552886179372013	0.44291912490493307	-2.0898172462395594	-1.2075485959690944	-0.45705623044083205	-0.24972926594978662	0.7713492782899986	-0.060057789257448244	1.1719727229315353	0.00339709558705998	-2.289729028171318	-0.648764790939121	-1.4132691445227923	-0.8653822334455773	-0.003728648903103669	0.23412026710430098	0.6160999205036372	-0.5890173860965764	-5.98686366918285	-3.4822253658803124	-2.8742884447261554	-5.2037797538979635	0.0
-0.40412610389632303	0.5870839381264473	0.815970675479823	-0.01288837489234383	1.325762973166295	-0.8063252915169227	-1.0269017258913002	-0.8573261414059044	0.7186452422582803	-2.2663791807736664	-0.35943202488902654	-0.1030921115595339	0.655605852691056	1.2601489261430585	-0.3396392659951986	1.0436331329350208	0.6828278995939716	-2.199924745163772	-1.2977173394733676	-1.1288115906186642	-0.665181865506699	0.7389338174269452	-0.11565810227583928	-0.21120898895342433	0.2386400845834161	-6.307452909713981	-4.467503374703511	-2.873130743608585	-4.12391487708829	0.0
0.020641713849241416	0.6917381700074022	0.9390835809229945	-0.27680311216779335	1.5978899804018536	0.9727379301472692	-0.43005959343156247	-0.05005776882120459	0.12447356671496793	-0.7987400136265623	0.24392490725587593	0.034382294612136974	1.1042306049216797	1.2188101347372413	-0.44722157271361324	0.8237748547930424	0.5632975355441646	-1.7184201843432845	-1.0135847765929633	-0.049568648339820005	-0.09211733254064493	0.824213428921744	-0.4855287505032972	-0.03083774856433005	0.8733282960474246	-2.845789036837941	-3.441969158123494	-1.4772774203451222	-0.49088480529200457	0.0
0.34164579102781234	0.6924070904263493	0.25879486810503227	-0.2976567520131428	0.7340230242414265	0.9656342130056198	-0.4104409301973786	1.7183682904404762	-1.0139002912918504	1.1381343663502728	0.6640941704257151	-0.05895996920616488	0.5773487459507197	0.6453161148318254	-0.31751473359959376	0.6151247748640309	-0.11909891846178362	-1.258383020092625	-0.42380646865633204	0.9994554530540781	0.024324655856308268	0.1209924217699121	-0.5680876826210537	1.0785763450840498	0.9535527808213795	2.513402066232186	-1.418112156274164	0.23223536526543442	3.5627937083504464	0.0
0.5010811189763693	0.7031068822262347	0.13072716243290206	0.5072315764074319	-0.49980367818845883	-0.07430978569214065	-0.10764340554145677	3.4702377800619906	-1.6264186041875013	2.1476953455636556	1.0274270494792903	-0.024866137120756547	-0.26208343030085934	-0.03697676905839442	-0.13695372127014588	0.49614969806353454	-0.41180304963812514	-0.6172889144224829	0.04020301038058611	1.1775488420358047	-0.5921618313050908	-0.6556914314494129	-0.379417024134705	2.0676644096963055	0.6542910305885328	6.398174205418367	-0.17931851752589203	0.8609203056455055	5.46284336280968	0.0
0.5610788022793358	0.6681469572821002	1.1213492046922644	1.7552127565029922	-1.0368822886896354	-0.2794296287591874	1.0896532680331306	4.074642811943124	-1.0303221464835066	1.8163353053508997	1.2142990809780274	0.3658508422920552	-0.4189820638565065	-0.3425004281767861	-0.10596898788919036	0.4413662710739176	0.1541842964771628	0.6039475695457482	0.42183369739753446	0.4438125442757718	-1.2141217806469304	-0.8085890044844944	-0.09816037242158447	1.9063408522442025	0.4098473906124046	6.61296638244568	-0.3417718126438558	0.024687705638861263	4.036918044364468	0.0
0.5640921734351978	0.6103421735764136	2.2979128635443775	2.3291404525951336	-0.4931290330921831	0.9126955614255429	2.502101746958159	3.1418118904201457	0.339762524362553	0.780135404009652	0.8586614164869102	0.8580227595918265	0.13620938106967434	-0.20030860312109228	-0.15750269397676123	0.30294331646219613	0.9819032199947808	2.212975655422481	0.8041391930974475	-0.4086858468044609	-0.7707872585654671	-0.33413258500623366	0.17264282986328283	0.6222104122686553	0.38026786828050213	3.830579616217235	-0.7383266149413292	-1.331705039211324	0.3630944717700661	0.0
0.49577983320852614	0.7949492844578773	2.3731601048985174	1.6063767456742026	0.551626029624494	2.02333209718989	2.7123868631557717	1.3513049427931616	1.46977574243674	-0.17151010489717866	-0.2308027209818698	0.9996495652639422	0.41215221955445774	0.022766131054686663	-0.023807416783710497	-0.04438397154891789	1.1225377432176211	3.342362911074942	0.939486370833091	-0.5963003199307187	0.9583545655864412	0.26731306769945523	0.4124900681285085	-0.7303937432429485	0.30610149829423133	0.7406872439564673	0.06430337312066871	-1.9999199990061347	-3.185832351452455	0.0
0.35427206831337993	1.4561317408077825	1.261125071141627	0.21660056470030145	1.1788103615212053	1.4004652815268508	1.1679227552577212	-0.10683893097953481	1.893073810490053	-0.7913172752060015	-1.6206335508002994	0.7141211977710522	-0.2967471079250976	0.002333494605500417	0.39675326610892026	-0.5288997163540098	0.3703336106877999	3.2568938469752498	0.541723486744776	-0.19269106634295424	2.9048522281326434	0.5834671980285242	0.5357451817515777	-1.1482438731689437	-0.06931194814011338	-0.4394047230411496	1.8996167280993452	-1.7610266144275022	-4.816442216959247	0.0
0.19771318263615806	2.360907775207575	0.12034832475514837	-0.6309662289046484	0.9733141007406768	-0.5957036658204784	-1.0595391559833438	-0.48458033136660134	2.0382078830546435	-1.18325021157796	-2.3404495777530867	0.4029857932352125	-1.3980101194201013	-0.14657639378422682	0.8411837243448669	-0.9117295680921492	-0.5620830435810166	2.1447020158141874	-0.17211315956920747	-0.02588527264524131	3.6032802139845335	0.526405794507203	0.3909449310275202	-0.6169591713058618	-0.5615951817424567	0.358472136404056	3.0894808569908934	-1.397040491782921	-4.367123508759713	0.0
0.11194325382336602	2.858566692501293	-0.10815172955158202	-0.4484259400519588	0.29509384722548593	-1.7959397799360959	-2.295649267127069	0.036645573888941164	2.44890041870265	-1.2589498081235397	-1.6256375679886066	0.43932431860043775	-1.6218351982453367	-0.05625250336383955	0.9432108701081011	-1.0212490069655256	-0.8870893405968454	1.0069165604302746	-0.5280595589020267	-0.6742859006305826	2.559414239491188	0.17004728692239235	-0.02756076715627944	0.09420075214530234	-0.695629791572582	1.621453730276843	2.459486626065689	-1.511586017016423	-2.78963033352583	0.0
0.15729834680063554	2.5215718871911403	0.21871115777973438	0.16055516936804207	-0.14384512864903604	-0.6340188886290363	-1.9015625862997363	0.691627412039216	2.936160429317917	-0.7480422202296086	0.280059333073938	0.7175928421672997	-0.5632352023314972	0.35944382618745646	0.6602406312177739	-0.9146720684530186	-0.5086988730730989	0.7719609123075294	-0.10004972616982896	-1.6589335100593106	0.6976911929879351	-0.3249254890494217	-0.449897536669685	0.4293197163739234	-0.2963301836769434	2.1138958665727223	0.8536395157553311	-1.6666490336550914	-0.9690790985641582	0.0
0.3434644218566036	1.6362691169297479	0.07493360539158264	0.3977684710036733	0.10351117573404117	2.072433079890721	-0.6969123685383098	0.8484920156157606	2.749517875256672	0.22780702408458844	2.0910845990109603	0.8343635748063811	0.7570847304937491	0.7132819300435982	0.33083687031155234	-0.7650568216988581	0.12257372171267858	1.5219169661489338	0.7835959866926892	-1.8063698354449813	-0.5362878011769832	-0.5870954088894278	-0.5374522534557814	0.5755934697744128	0.23922327520489825	1.9445892284481754	0.24379510515956843	-0.9559028038054894	0.8028293931525825	0.0
0.609831057018936	0.865928336056419	-0.8070891146867644	0.1857074033770648	0.9240807731197963	4.027096601213698	0.13439686108006244	0.38467220390051765	1.5243623430779807	0.9224152085455013	2.437094189946571	0.6170832779400094	1.0267091027127726	0.5628598533130723	0.2759157721383878	-0.6306302988664408	0.6699838288754897	2.4868259840796507	1.3976972352903587	-0.4921492137737392	-0.45513547734938203	-0.14791269602129717	-0.24516246105927544	0.9288085867376575	0.3812502296641469	1.9599031470278916	1.4374893464423208	0.6948612776672544	2.493173937139916	0.0
0.8113522140962034	0.47231666928936106	-1.6178406612000493	-0.028981802915373785	1.7828310400473155	3.896960096078211	0.2100184816158595	-0.4415554862859618	-0.20431506109744682	0.6306762321923671	1.0616466941479383	0.27324265620279076	0.1054305036082561	-0.06454224208936363	0.43994012764838003	-0.42305067258485035	1.137097462126475	2.705393989613756	1.4121078209622149	1.5652869439837072	0.45204352949723614	1.033125427013388	0.10887984622350286	1.3106848895526986	0.08857195896284453	2.513676098637814	3.1485232879067278	2.2179268097816083	3.946993857012887	0.0
0.7828781632849174	0.14786934750198638	-1.6422356414469315	-0.12338788852414326	2.0934165973557852	2.4411034294274074	-0.08731323635455167	-1.2129141447676735	-1.5512047114741458	-0.41768990963122204	-0.8639905667183607	0.0033667172306080188	-0.9166818691606632	-0.6853529826564118	0.5229067258618127	-0.11451029734433664	1.468458811156004	1.7877380374083323	1.1362247278504982	2.8863623324814704	1.1880057861036586	2.2248422026863888	0.21042911975050635	1.0965600214430646	-0.191569964047376	3.10948677604433	3.5900423852777528	2.6274781139411605	4.9824014041200915	0.0
0.49583557271222645	-0.27614501466780916	-1.2867549773795492	-0.47899441824723377	1.5837146050962156	1.2297203004084252	-0.4378935827864735	-1.409549973092482	-2.1963600874745324	-1.0993454153659972	-1.7266933578746708	-0.30583167447119436	-1.0482779158050497	-0.8932183548415075	0.4157340333095628	0.12594348099581043	1.2715375272932032	0.24955416548195794	0.9666274630791144	2.6323007445409896	1.1556326899491938	2.411742811214332	0.14546070428393443	0.1714696269638101	-0.15958187399445561	3.103442882264154	2.671891073239473	2.3195287101822784	5.568791706111856	0.0
0.14653553573496053	-0.28771264503761085	-1.5065041649512447	-1.220405578369093	0.47805065395071505	0.7541842498339612	-0.89208540228601	-0.5873543124053278	-2.570651700619173	-0.5307316149210594	-0.9317474819364006	-0.821484283316285	-0.4479317269771389	-0.766889896604082	0.34734958031268603	0.10472816187910577	0.22713504213559943	-0.8455789890790055	0.8295813357582452	1.3500740371584412	0.45411712619926214	1.2884789420118652	0.3195565006170121	-0.6137735102573322	-0.09425598301290386	2.385606171050536	2.0928329113010093	2.700118083065916	5.613870664619464	0.0
-0.0004135288507478664	0.692491523506699	-2.3466631647259306	-1.6999657503736938	-0.6324668329028058	0.2182156608222408	-1.3300064517782209	1.0779760086120895	-3.1604363988217226	0.9094614135702537	0.5529406984388342	-1.3178916437579518	-0.004381500937274497	-0.6879368287697305	0.5308751042336738	-0.10742175698618946	-1.2840687879253794	-0.7918984165014482	0.36914955239016106	0.2903115102728348	-0.45662041215012983	-0.35356950220347455	0.9370727686245147	-0.33135287532336755	-0.4669988535613511	1.229672436898285	3.1414736529409173	4.363757919280351	4.701226078440292	0.0
0.08522648404765133	2.1630422031008463	-2.606057669872809	-1.1800757456328095	-1.2053592965668372	-1.0090863248054733	-1.1252174342282866	2.4074749692168553	-3.826727031678912	1.8839405163737575	1.1695212767210925	-1.2815600854047842	-0.1321899865280231	-0.8356045755939714	0.7821126063558064	-0.17535274902276504	-2.2667474779544685	-0.021229378937277943	-0.42152981143501567	0.09443455642750186	-1.160623081606645	-1.3961159650212311	1.642123253938477	0.7207771885834732	-1.2056069278823125	-0.2511597616826638	4.841606539691742	5.972601399402637	2.4547760661930957	0.0
0.10881277868721491	2.5471748935553724	-1.2629211300204988	0.05328254241790202	-1.1533960205585545	-2.3481289825821428	0.1702242684572864	1.862888126998531	-3.9324870836158783	1.4777885975774219	0.36450740995691316	-0.5701480207022562	-0.3474299544009977	-0.9871739895675231	0.6626485749174184	0.136537065556674	-2.02040884464065	0.10516487747474118	-1.0507885349755426	0.2996270358917724	-1.4095481206784093	-1.502121912357717	1.7979225732617448	1.0312432018465698	-1.601686371495356	-2.1138516103248666	4.768048016467329	5.4114351788071975	-0.6545502115198601	0.0
