GlobSig	Background	Visual_IC67	Attentional_IC34	Attentional_IC71	Default-Mode_IC25	Default-Mode_IC53	Frontal_IC20	Attentional_IC52	Attentional_IC60	Attentional_IC72	Default-Mode_IC50	Default-Mode_IC68	Frontal_IC47	Frontal_IC49	Visual_IC39	Attentional_IC55	Frontal_IC42	Sensorimotor_IC23	Sensorimotor_IC24	Sensorimotor_IC29	Sensorimotor_IC7	Auditory_IC17	Basal Ganglia_IC21	Sensorimotor_IC38	Sensorimotor_IC56	Visual_IC46	Visual_IC48	Visual_IC59	Visual_IC64
-0.08132141881854295	0.03739311157630008	-0.40767414488121373	-0.03943844188834003	0.3526004181290006	1.9026989874368931	-1.1883840557360619	1.1898610270741925	-1.6579304817713432	0.33650343491207985	1.3371304017187438	0.16818590805702063	-0.6419969891823512	-1.1611409833633766	1.9439630761512834	-0.325157803971605	-1.0360802703881675	-0.21437231587924968	-0.1553191619232679	-0.23795447105570394	-0.9366797502788046	-0.865513118582021	1.1784622795386754	-1.801758181356958	-0.3719688120263901	-2.42420072886894	-0.31579449609414023	0.32100669460620546	-1.6391994546393047	0.0
0.4599429627973597	0.8250638921956918	-0.3663710405881787	-0.5543857952218255	0.2343303668340329	1.415049994107122	-0.0019703909860367013	1.6720026377491497	-3.446669821048732	1.443193139020531	1.3852485889877806	0.6609265487869657	-0.8452566171723321	-2.7880648054908392	2.226667546158082	0.0016488650411555868	-0.8330647800076436	0.1426938814386679	0.10129661636474804	1.522879693846602	-1.4064551221098667	-0.14931622155327204	1.1439267138924516	0.5029159222272798	-0.2090736701504407	4.4198786369093215	2.63982624030795	2.184505350177654	2.3404637285636407	0.0
0.7883639100248189	0.5601015239012518	0.48769118639169684	-0.5756666210999936	0.7761806430891283	1.02221398421422	0.7745866579838943	1.6025167258271455	-3.165618596669029	2.4330135818180585	1.7018757976296746	1.2610760994512737	-0.5557231398222261	-2.8755142109141643	1.4163915805223555	0.3887709599281068	-0.4426019598713336	0.5317355854802321	0.8911058597266674	2.5829693142280687	-0.9938281201729039	0.6576423157643149	0.7252032709549423	2.7791726924806506	-0.003306309750534579	6.918333847886245	2.8781742297842183	2.7324847725707953	3.5963436951860785	0.0
0.6723014308581798	0.149180139021126	1.0238888653009683	-0.5137822375832908	1.227395303892784	1.0843091932293334	0.5091692260850567	1.0706415329945693	-1.7473794924352475	2.037511099200873	1.8442233733729876	1.2277982971925356	-0.22932422240489517	-1.923094431306543	0.5274363698009609	0.4285112172711766	-0.4256939277995748	0.40727936749192784	1.1000142171023748	1.9706585572576003	-0.586714047949966	0.8404972711658047	0.14289602121727288	2.638066227197811	-0.17368103739768226	6.153152965846852	1.7252072332918924	2.423290504432134	2.2695898818250617	0.0
0.1740440629787179	0.4053835279209252	0.5569963851146515	-0.7125532951839172	0.754076352137536	1.614248717070145	-0.3523385735713522	0.289669397023567	-0.4837257267694914	0.13418698609230065	1.3965014004377863	0.3328369505589922	-0.19224578262274636	-0.8502511856166403	0.3051064962347533	0.016837232151803206	-0.7204360599494284	-0.4653774838157671	-0.06224173993970721	0.17453419048708235	-0.9722725967824452	0.1977566916095384	-0.563277878075596	0.09606770596129226	-0.7460094228593034	4.693084369632149	1.132254999227611	1.7906000835011444	-0.08836340514408612	0.0
-0.36662229142382063	1.0260837872965245	-0.39204712335573727	-1.0476613610720131	-0.6227781523518252	2.291070921745029	-0.9027576848373091	-0.38969999043751624	0.16884360217358627	-1.9225142155836026	0.4474712719373878	-0.8086806668255965	-0.2841637681575556	-0.27652938237665714	0.5503266528413997	-0.622341140209131	-0.9159302045031512	-1.3981006430879792	-1.9431551560568503	-1.2217184447129124	-1.7707982719278383	-0.7237300360256086	-1.3601214751031794	-2.449080427548372	-1.203618096186157	4.074777114104031	1.6133645729044834	1.0267478275784825	-1.7946342952259096	0.0
-0.5984117978031468	1.0387730205429404	-0.8538344074598205	-1.1225029516071596	-2.0074659934571795	2.55477873531674	-0.7671882479179161	-0.5617144176723349	0.4935537617433742	-2.5762621781771027	-0.42535964648465124	-1.3729317234477436	-0.05757414591723475	-0.21356835088208198	0.6134191537398858	-1.1184077854327144	-0.7699373407808839	-1.4355704238133453	-3.0074579124744885	-1.1566502293761272	-1.9247671815162704	-1.185824266099735	-1.8533605018299262	-2.788677811614432	-0.9335515973644043	4.073412254993681	2.097869632238487	0.17416308594753274	-1.9850003783302272	0.0
-0.4793483747629788	0.13508226345137278	-0.7002271942189273	-0.7996078499322042	-2.6252703787744776	1.697213350728032	-0.36480686261640266	-0.1410426737252148	0.5674809645073186	-1.6124641585988657	-0.8798541807377683	-1.2485254160284256	0.6362170962269964	-0.38483267166800256	0.23447238893683064	-1.2622594053162113	-0.4223860332135398	-0.5095478468473037	-2.4056589981636556	-0.12457498928453783	-1.021911065325581	-1.031078482360681	-1.4866599686125448	-1.1673149052884553	0.0917163158236517	3.7532434432417854	1.47064215358663	-0.5313041570223274	-0.6858169362412312	0.0
-0.33150222981011446	-0.8361939516915821	-0.7841562558184408	-0.4210979777703269	-2.6500069151232672	-0.7769506712467028	-0.285471142125652	0.3327348117060918	-0.06795464953478168	-0.28004144891564337	-1.4369512807359057	-1.1304894314183198	1.321676788413576	-0.7310598754367511	-0.35708383192625603	-1.205103000445929	-0.1891984724153872	0.44169274726853563	-0.7015395866092056	0.5665985662979013	0.27007253068004206	-0.7678601367006195	-0.2756811162512286	0.2687341381683127	1.126520558532837	2.6094232208152435	-0.19744539987471588	-0.7536098484947533	1.5320014711036958	0.0
-0.5258187869434975	-0.9150870281239722	-1.715538968842171	-0.44407676877108393	-2.8232936365206576	-4.44849661384923	-0.6128593335341009	0.018186013570384067	-1.6175308480219945	0.09766628790114606	-3.0236001691439345	-1.616380901162803	1.2926517351021476	-1.4612293070566131	-1.0522693698592223	-1.298231168463742	-0.22537042139056754	0.621801498467886	0.9574532430595122	0.3720454629773416	1.101132785385501	-0.8393861466582166	0.8984027480719012	0.10057735558148924	1.273969098308162	0.6583001166912754	-2.0184783315105377	-0.5337476154183622	3.7049998906356088	0.0
-1.0750272690351304	-0.31551774033115715	-2.837643571730761	-0.8909763652169185	-3.3091984880996663	-7.609732215324814	-0.9256902526891262	-1.361183092695451	-3.2587362573480023	-0.5520276556802648	-5.645846554681883	-2.363217652888874	0.40651835330087566	-2.568767823791806	-2.154440611464866	-1.6531232070981658	-0.37663611469523006	0.3440279781592087	2.031139450558485	0.0003490057674430927	1.3700321086961207	-0.9584184066756279	1.0701615986313602	-0.7770879865968139	0.3618780261936916	-2.006757649679391	-3.4451844182550766	-0.4681916868360664	4.573826515531263	0.0
